customer_id,frequency_count,monetary_total,avg_order_value,weekend_ratio,lunch_ratio,snacks_ratio,dinner_ratio,last_date,recency_days,avg_customer_age,dominant_gender,cluster_kmeans,cluster_dbscan,cluster_gmm,cluster_hierarchical,selected_model,cluster_label,frequency_count_feat,monetary_total_feat,avg_order_value_feat,weekend_ratio_feat,lunch_ratio_feat,snacks_ratio_feat,dinner_ratio_feat,last_date_feat,recency_days_feat,avg_customer_age_feat,dominant_gender_feat,anomaly_flag,anomaly_score
CUST1335,1,357,357.0,0.0,1.0,0.0,0.0,2024-01-12 12:18:00,169,23.0,M,3,-1,2,2,KMeans,3,1,357,357.0,0.0,1.0,0.0,0.0,2024-01-12 12:18:00,169,23.0,M,0,0.006357661815850402
CUST1336,1,20,20.0,0.0,0.0,0.0,0.0,2024-02-12 20:25:00,137,29.0,M,2,-1,3,0,KMeans,2,1,20,20.0,0.0,0.0,0.0,0.0,2024-02-12 20:25:00,137,29.0,M,0,0.07750356300608252
CUST1337,1,30,30.0,0.0,0.0,1.0,0.0,2024-02-01 13:45:00,149,36.0,M,0,2,0,3,KMeans,0,1,30,30.0,0.0,0.0,1.0,0.0,2024-02-01 13:45:00,149,36.0,M,0,0.06251536633410226
CUST1338,1,27,27.0,1.0,0.0,0.0,0.0,2024-06-01 08:42:00,28,42.0,M,2,-1,3,0,KMeans,2,1,27,27.0,1.0,0.0,0.0,0.0,2024-06-01 08:42:00,28,42.0,M,0,0.01559406015422371
CUST1339,1,74,74.0,0.0,1.0,0.0,0.0,2024-02-01 16:16:00,149,32.0,F,2,0,2,0,KMeans,2,1,74,74.0,0.0,1.0,0.0,0.0,2024-02-01 16:16:00,149,32.0,F,0,0.15517790619230437
CUST1340,1,105,105.0,0.0,1.0,0.0,0.0,2024-06-18 09:42:00,11,27.0,F,2,0,2,0,KMeans,2,1,105,105.0,0.0,1.0,0.0,0.0,2024-06-18 09:42:00,11,27.0,F,0,0.13759211287514694
CUST1341,1,262,262.0,0.0,1.0,0.0,0.0,2024-06-04 11:49:00,25,33.0,M,3,0,2,0,KMeans,3,1,262,262.0,0.0,1.0,0.0,0.0,2024-06-04 11:49:00,25,33.0,M,0,0.09463517014180212
CUST1342,1,30,30.0,0.0,0.0,0.0,0.0,2024-03-25 11:00:00,96,40.0,F,2,-1,3,0,KMeans,2,1,30,30.0,0.0,0.0,0.0,0.0,2024-03-25 11:00:00,96,40.0,F,0,0.09031981319734184
CUST1343,1,220,220.0,0.0,0.0,1.0,0.0,2024-05-10 09:46:00,50,22.0,M,4,-1,0,2,KMeans,4,1,220,220.0,0.0,0.0,1.0,0.0,2024-05-10 09:46:00,50,22.0,M,0,0.07809254949700561
CUST1344,1,189,189.0,0.0,1.0,0.0,0.0,2024-02-14 08:54:00,136,19.0,M,3,0,2,0,KMeans,3,1,189,189.0,0.0,1.0,0.0,0.0,2024-02-14 08:54:00,136,19.0,M,0,0.1096885263751688
CUST1345,1,278,278.0,0.0,1.0,0.0,0.0,2024-03-25 13:57:00,96,39.0,M,3,7,2,2,KMeans,3,1,278,278.0,0.0,1.0,0.0,0.0,2024-03-25 13:57:00,96,39.0,M,0,0.07743413362136686
CUST1346,1,32,32.0,0.0,1.0,0.0,0.0,2024-06-25 15:51:00,4,26.0,F,2,0,2,0,KMeans,2,1,32,32.0,0.0,1.0,0.0,0.0,2024-06-25 15:51:00,4,26.0,F,0,0.08496462106202829
CUST1347,1,140,140.0,1.0,0.0,1.0,0.0,2024-01-27 14:58:00,154,45.0,M,0,-1,4,3,KMeans,0,1,140,140.0,1.0,0.0,1.0,0.0,2024-01-27 14:58:00,154,45.0,M,0,0.027542257865396547
CUST1348,1,115,115.0,0.0,0.0,0.0,0.0,2024-01-29 14:28:00,152,33.0,F,2,-1,3,0,KMeans,2,1,115,115.0,0.0,0.0,0.0,0.0,2024-01-29 14:28:00,152,33.0,F,0,0.12659658740810542
CUST1349,1,54,54.0,1.0,0.0,1.0,0.0,2024-05-12 16:44:00,48,39.0,F,0,-1,4,3,KMeans,0,1,54,54.0,1.0,0.0,1.0,0.0,2024-05-12 16:44:00,48,39.0,F,0,0.03399444600906054
CUST1350,1,105,105.0,0.0,1.0,0.0,0.0,2024-06-18 18:41:00,10,33.0,F,2,0,2,0,KMeans,2,1,105,105.0,0.0,1.0,0.0,0.0,2024-06-18 18:41:00,10,33.0,F,0,0.13641680252019522
CUST1351,1,49,49.0,1.0,0.0,0.0,1.0,2024-03-23 11:21:00,98,20.0,F,1,-1,1,1,KMeans,1,1,49,49.0,1.0,0.0,0.0,1.0,2024-03-23 11:21:00,98,20.0,F,0,0.025355353969633065
CUST1352,1,113,113.0,1.0,0.0,0.0,1.0,2024-01-21 15:28:00,160,30.0,M,1,-1,1,1,KMeans,1,1,113,113.0,1.0,0.0,0.0,1.0,2024-01-21 15:28:00,160,30.0,M,0,0.04096759868052002
CUST1353,1,205,205.0,1.0,0.0,0.0,0.0,2024-01-27 14:26:00,154,41.0,M,3,-1,3,4,KMeans,3,1,205,205.0,1.0,0.0,0.0,0.0,2024-01-27 14:26:00,154,41.0,M,0,0.04799656154122578
CUST1354,1,255,255.0,1.0,1.0,0.0,0.0,2024-01-14 11:54:00,167,28.0,F,3,-1,2,4,KMeans,3,1,255,255.0,1.0,1.0,0.0,0.0,2024-01-14 11:54:00,167,28.0,F,0,0.04692584236796049
CUST1355,1,60,60.0,0.0,0.0,1.0,0.0,2024-05-20 16:23:00,40,29.0,F,0,2,0,3,KMeans,0,1,60,60.0,0.0,0.0,1.0,0.0,2024-05-20 16:23:00,40,29.0,F,0,0.10085851709456534
CUST1356,1,116,116.0,0.0,1.0,0.0,0.0,2024-06-05 11:12:00,24,21.0,F,2,0,2,0,KMeans,2,1,116,116.0,0.0,1.0,0.0,0.0,2024-06-05 11:12:00,24,21.0,F,0,0.1366342932091783
CUST1357,1,40,40.0,0.0,0.0,1.0,0.0,2024-01-12 18:53:00,168,21.0,F,0,2,0,3,KMeans,0,1,40,40.0,0.0,0.0,1.0,0.0,2024-01-12 18:53:00,168,21.0,F,0,0.04629154098802746
CUST1358,1,152,152.0,0.0,1.0,0.0,0.0,2024-05-15 19:03:00,44,33.0,M,2,0,2,0,KMeans,2,1,152,152.0,0.0,1.0,0.0,0.0,2024-05-15 19:03:00,44,33.0,M,0,0.15326239376096262
CUST1359,1,65,65.0,1.0,0.0,1.0,0.0,2024-01-27 14:42:00,154,41.0,M,0,-1,4,3,KMeans,0,1,65,65.0,1.0,0.0,1.0,0.0,2024-01-27 14:42:00,154,41.0,M,0,0.02909952819452477
CUST1360,1,50,50.0,0.0,0.0,0.0,1.0,2024-03-28 12:28:00,93,26.0,F,1,1,1,1,KMeans,1,1,50,50.0,0.0,0.0,0.0,1.0,2024-03-28 12:28:00,93,26.0,F,0,0.09883627437507603
CUST1361,1,410,410.0,0.0,1.0,0.0,0.0,2024-05-21 18:13:00,38,44.0,F,3,-1,2,2,KMeans,3,1,410,410.0,0.0,1.0,0.0,0.0,2024-05-21 18:13:00,38,44.0,F,1,-0.03534898243460283
CUST1362,1,216,216.0,1.0,0.0,1.0,0.0,2024-03-31 16:30:00,90,40.0,M,4,-1,4,3,KMeans,4,1,216,216.0,1.0,0.0,1.0,0.0,2024-03-31 16:30:00,90,40.0,M,0,0.05296487142855477
CUST1363,1,105,105.0,0.0,0.0,0.0,1.0,2024-02-21 12:48:00,129,19.0,M,1,1,1,1,KMeans,1,1,105,105.0,0.0,0.0,0.0,1.0,2024-02-21 12:48:00,129,19.0,M,0,0.0907126286851927
CUST1364,1,145,145.0,0.0,0.0,1.0,0.0,2024-04-01 15:06:00,89,24.0,M,0,2,0,3,KMeans,0,1,145,145.0,0.0,0.0,1.0,0.0,2024-04-01 15:06:00,89,24.0,M,0,0.11566343281627417
CUST1365,1,167,167.0,1.0,0.0,0.0,1.0,2024-04-07 14:26:00,83,40.0,M,1,6,1,1,KMeans,1,1,167,167.0,1.0,0.0,0.0,1.0,2024-04-07 14:26:00,83,40.0,M,0,0.04019001066520356
CUST1366,1,155,155.0,0.0,0.0,1.0,0.0,2024-06-11 19:45:00,17,44.0,M,0,2,0,3,KMeans,0,1,155,155.0,0.0,0.0,1.0,0.0,2024-06-11 19:45:00,17,44.0,M,0,0.06687889764467547
CUST1367,1,91,91.0,1.0,1.0,0.0,0.0,2024-04-06 08:27:00,84,23.0,M,2,-1,2,4,KMeans,2,1,91,91.0,1.0,1.0,0.0,0.0,2024-04-06 08:27:00,84,23.0,M,0,0.08833266771942028
CUST1368,1,116,116.0,0.0,1.0,0.0,0.0,2024-01-11 10:59:00,170,32.0,M,2,0,2,0,KMeans,2,1,116,116.0,0.0,1.0,0.0,0.0,2024-01-11 10:59:00,170,32.0,M,0,0.14192834422460865
CUST1369,1,131,131.0,0.0,1.0,0.0,0.0,2024-05-14 11:11:00,46,20.0,F,2,0,2,0,KMeans,2,1,131,131.0,0.0,1.0,0.0,0.0,2024-05-14 11:11:00,46,20.0,F,0,0.13564329281091375
CUST1370,1,59,59.0,1.0,0.0,1.0,0.0,2024-03-16 11:48:00,105,28.0,F,0,-1,4,3,KMeans,0,1,59,59.0,1.0,0.0,1.0,0.0,2024-03-16 11:48:00,105,28.0,F,0,0.053133912024312835
CUST1371,1,16,16.0,0.0,1.0,0.0,0.0,2024-01-11 18:56:00,169,38.0,M,2,0,2,0,KMeans,2,1,16,16.0,0.0,1.0,0.0,0.0,2024-01-11 18:56:00,169,38.0,M,0,0.0651551052603968
CUST1372,1,249,249.0,1.0,1.0,0.0,0.0,2024-05-11 20:32:00,48,18.0,F,3,-1,2,4,KMeans,3,1,249,249.0,1.0,1.0,0.0,0.0,2024-05-11 20:32:00,48,18.0,F,0,0.03568279723671597
CUST1373,1,52,52.0,0.0,1.0,0.0,0.0,2024-01-25 10:49:00,156,28.0,M,2,0,2,0,KMeans,2,1,52,52.0,0.0,1.0,0.0,0.0,2024-01-25 10:49:00,156,28.0,M,0,0.1344121254560226
CUST1374,1,130,130.0,1.0,0.0,0.0,1.0,2024-01-27 11:34:00,154,45.0,F,1,-1,1,1,KMeans,1,1,130,130.0,1.0,0.0,0.0,1.0,2024-01-27 11:34:00,154,45.0,F,0,0.012933759343317197
CUST1375,1,85,85.0,0.0,0.0,1.0,0.0,2024-03-05 16:04:00,116,19.0,M,0,2,0,3,KMeans,0,1,85,85.0,0.0,0.0,1.0,0.0,2024-03-05 16:04:00,116,19.0,M,0,0.09104507246114879
CUST1376,1,45,45.0,1.0,1.0,0.0,0.0,2024-04-20 13:01:00,70,38.0,F,2,5,2,4,KMeans,2,1,45,45.0,1.0,1.0,0.0,0.0,2024-04-20 13:01:00,70,38.0,F,0,0.07971670821921417
CUST1377,1,110,110.0,0.0,0.0,0.0,1.0,2024-06-28 09:22:00,1,42.0,M,1,1,1,1,KMeans,1,1,110,110.0,0.0,0.0,0.0,1.0,2024-06-28 09:22:00,1,42.0,M,0,0.06525059679750522
CUST1378,1,74,74.0,0.0,1.0,0.0,0.0,2024-03-13 20:59:00,107,37.0,M,2,0,2,0,KMeans,2,1,74,74.0,0.0,1.0,0.0,0.0,2024-03-13 20:59:00,107,37.0,M,0,0.15573019097954321
CUST1379,1,165,165.0,0.0,0.0,1.0,0.0,2024-06-11 10:19:00,18,43.0,F,0,2,0,3,KMeans,0,1,165,165.0,0.0,0.0,1.0,0.0,2024-06-11 10:19:00,18,43.0,F,0,0.07553201090657036
CUST1380,1,125,125.0,0.0,0.0,0.0,1.0,2024-03-29 11:26:00,92,27.0,M,1,1,1,1,KMeans,1,1,125,125.0,0.0,0.0,0.0,1.0,2024-03-29 11:26:00,92,27.0,M,0,0.12188157467601135
CUST1381,1,142,142.0,0.0,1.0,0.0,0.0,2024-05-20 15:41:00,40,39.0,M,2,0,2,0,KMeans,2,1,142,142.0,0.0,1.0,0.0,0.0,2024-05-20 15:41:00,40,39.0,M,0,0.14963159299605677
CUST1382,1,126,126.0,0.0,1.0,0.0,0.0,2024-02-02 18:41:00,147,28.0,F,2,0,2,0,KMeans,2,1,126,126.0,0.0,1.0,0.0,0.0,2024-02-02 18:41:00,147,28.0,F,0,0.1544409773432338
CUST1383,1,75,75.0,0.0,0.0,0.0,1.0,2024-05-24 17:23:00,36,40.0,M,1,1,1,1,KMeans,1,1,75,75.0,0.0,0.0,0.0,1.0,2024-05-24 17:23:00,36,40.0,M,0,0.09321896149079678
CUST1384,1,91,91.0,1.0,1.0,0.0,0.0,2024-02-04 18:46:00,145,26.0,F,2,5,2,4,KMeans,2,1,91,91.0,1.0,1.0,0.0,0.0,2024-02-04 18:46:00,145,26.0,F,0,0.08540689427601977
CUST1385,1,147,147.0,0.0,1.0,0.0,0.0,2024-03-12 10:57:00,109,23.0,M,2,0,2,0,KMeans,2,1,147,147.0,0.0,1.0,0.0,0.0,2024-03-12 10:57:00,109,23.0,M,0,0.1538651197532261
CUST1386,1,95,95.0,0.0,0.0,0.0,0.0,2024-05-31 11:58:00,29,44.0,F,2,-1,3,0,KMeans,2,1,95,95.0,0.0,0.0,0.0,0.0,2024-05-31 11:58:00,29,44.0,F,0,0.10266258359254737
CUST1387,1,198,198.0,1.0,1.0,0.0,0.0,2024-02-04 15:32:00,146,25.0,F,3,-1,2,4,KMeans,3,1,198,198.0,1.0,1.0,0.0,0.0,2024-02-04 15:32:00,146,25.0,F,0,0.08763400918210895
CUST1388,1,205,205.0,0.0,0.0,1.0,0.0,2024-04-24 10:11:00,66,42.0,M,4,2,0,3,KMeans,4,1,205,205.0,0.0,0.0,1.0,0.0,2024-04-24 10:11:00,66,42.0,M,0,0.07884144724647713
CUST1389,1,147,147.0,0.0,1.0,0.0,0.0,2024-01-11 18:13:00,169,29.0,M,2,0,2,0,KMeans,2,1,147,147.0,0.0,1.0,0.0,0.0,2024-01-11 18:13:00,169,29.0,M,0,0.13429038514687586
CUST1390,1,157,157.0,1.0,0.0,1.0,0.0,2024-01-27 19:33:00,153,38.0,F,4,-1,4,3,KMeans,4,1,157,157.0,1.0,0.0,1.0,0.0,2024-01-27 19:33:00,153,38.0,F,0,0.05101639705455274
CUST1391,1,170,170.0,1.0,1.0,0.0,0.0,2024-04-06 11:33:00,84,34.0,F,3,4,2,4,KMeans,3,1,170,170.0,1.0,1.0,0.0,0.0,2024-04-06 11:33:00,84,34.0,F,0,0.10156859022445597
CUST1392,1,20,20.0,0.0,0.0,1.0,0.0,2024-02-28 09:32:00,122,32.0,M,0,2,0,3,KMeans,0,1,20,20.0,0.0,0.0,1.0,0.0,2024-02-28 09:32:00,122,32.0,M,0,0.06354566310751564
CUST1393,1,130,130.0,0.0,0.0,0.0,1.0,2024-06-18 11:26:00,11,37.0,M,1,1,1,1,KMeans,1,1,130,130.0,0.0,0.0,0.0,1.0,2024-06-18 11:26:00,11,37.0,M,0,0.09211927182433244
CUST1394,1,45,45.0,0.0,0.0,1.0,0.0,2024-01-12 10:36:00,169,18.0,M,0,2,0,3,KMeans,0,1,45,45.0,0.0,0.0,1.0,0.0,2024-01-12 10:36:00,169,18.0,M,0,0.03038099420866469
CUST1395,1,175,175.0,0.0,0.0,0.0,1.0,2024-03-07 10:33:00,114,19.0,M,1,1,1,1,KMeans,1,1,175,175.0,0.0,0.0,0.0,1.0,2024-03-07 10:33:00,114,19.0,M,0,0.075960530306453
CUST1396,1,45,45.0,0.0,0.0,0.0,1.0,2024-04-15 17:09:00,75,23.0,M,1,1,1,1,KMeans,1,1,45,45.0,0.0,0.0,0.0,1.0,2024-04-15 17:09:00,75,23.0,M,0,0.09178395148365104
CUST1397,1,74,74.0,0.0,1.0,0.0,0.0,2024-02-28 14:24:00,122,32.0,M,2,0,2,0,KMeans,2,1,74,74.0,0.0,1.0,0.0,0.0,2024-02-28 14:24:00,122,32.0,M,0,0.15768609468199374
CUST1398,1,136,136.0,0.0,1.0,0.0,0.0,2024-06-04 09:11:00,25,44.0,M,2,0,2,0,KMeans,2,1,136,136.0,0.0,1.0,0.0,0.0,2024-06-04 09:11:00,25,44.0,M,0,0.11433712781575633
CUST1399,1,230,230.0,0.0,0.0,0.0,1.0,2024-05-13 14:23:00,47,42.0,F,1,8,1,1,KMeans,1,1,230,230.0,0.0,0.0,0.0,1.0,2024-05-13 14:23:00,47,42.0,F,0,0.04607741816500166
CUST1400,1,52,52.0,0.0,1.0,0.0,0.0,2024-04-18 10:16:00,72,36.0,M,2,0,2,0,KMeans,2,1,52,52.0,0.0,1.0,0.0,0.0,2024-04-18 10:16:00,72,36.0,M,0,0.14209007461896456
CUST1401,1,90,90.0,0.0,0.0,0.0,1.0,2024-01-02 19:47:00,178,26.0,M,1,1,1,1,KMeans,1,1,90,90.0,0.0,0.0,0.0,1.0,2024-01-02 19:47:00,178,26.0,M,0,0.07917601964345322
CUST1402,1,90,90.0,0.0,0.0,1.0,0.0,2024-02-09 14:41:00,141,29.0,M,0,2,0,3,KMeans,0,1,90,90.0,0.0,0.0,1.0,0.0,2024-02-09 14:41:00,141,29.0,M,0,0.11225489548013401
CUST1403,1,130,130.0,0.0,0.0,1.0,0.0,2024-04-15 16:50:00,75,42.0,M,0,2,0,3,KMeans,0,1,130,130.0,0.0,0.0,1.0,0.0,2024-04-15 16:50:00,75,42.0,M,0,0.11433619222088087
CUST1404,1,140,140.0,0.0,0.0,1.0,0.0,2024-05-27 13:49:00,33,26.0,F,0,2,0,3,KMeans,0,1,140,140.0,0.0,0.0,1.0,0.0,2024-05-27 13:49:00,33,26.0,F,0,0.11385353914035956
CUST1405,1,125,125.0,0.0,0.0,1.0,0.0,2024-03-27 20:35:00,93,34.0,F,0,2,0,3,KMeans,0,1,125,125.0,0.0,0.0,1.0,0.0,2024-03-27 20:35:00,93,34.0,F,0,0.12946088634714348
CUST1406,1,26,26.0,0.0,1.0,0.0,0.0,2024-01-23 09:16:00,158,33.0,F,2,0,2,0,KMeans,2,1,26,26.0,0.0,1.0,0.0,0.0,2024-01-23 09:16:00,158,33.0,F,0,0.09201606676798757
CUST1407,1,119,119.0,1.0,0.0,0.0,1.0,2024-06-01 08:49:00,28,37.0,F,1,6,1,1,KMeans,1,1,119,119.0,1.0,0.0,0.0,1.0,2024-06-01 08:49:00,28,37.0,F,0,0.054911268333903696
CUST1408,1,232,232.0,1.0,0.0,1.0,0.0,2024-06-02 16:33:00,27,24.0,M,4,-1,4,3,KMeans,4,1,232,232.0,1.0,0.0,1.0,0.0,2024-06-02 16:33:00,27,24.0,M,0,0.03420877728318128
CUST1409,1,51,51.0,1.0,1.0,0.0,0.0,2024-03-31 18:25:00,89,42.0,F,2,5,2,4,KMeans,2,1,51,51.0,1.0,1.0,0.0,0.0,2024-03-31 18:25:00,89,42.0,F,0,0.07220713411728674
CUST1410,1,168,168.0,0.0,1.0,0.0,0.0,2024-05-23 17:22:00,37,20.0,F,2,0,2,0,KMeans,2,1,168,168.0,0.0,1.0,0.0,0.0,2024-05-23 17:22:00,37,20.0,F,0,0.12666140033988854
CUST1411,1,400,400.0,1.0,0.0,1.0,0.0,2024-04-14 16:06:00,76,26.0,M,4,-1,4,2,KMeans,4,1,400,400.0,1.0,0.0,1.0,0.0,2024-04-14 16:06:00,76,26.0,M,1,-0.037777659481655235
CUST1412,1,173,173.0,1.0,0.0,1.0,0.0,2024-04-06 17:30:00,84,40.0,F,4,-1,4,3,KMeans,4,1,173,173.0,1.0,0.0,1.0,0.0,2024-04-06 17:30:00,84,40.0,F,0,0.06267520984481956
CUST1413,1,90,90.0,0.0,0.0,0.0,1.0,2024-01-18 14:40:00,163,21.0,F,1,1,1,1,KMeans,1,1,90,90.0,0.0,0.0,0.0,1.0,2024-01-18 14:40:00,163,21.0,F,0,0.08452443045045521
CUST1414,1,158,158.0,0.0,1.0,0.0,0.0,2024-06-28 12:15:00,1,29.0,M,2,0,2,0,KMeans,2,1,158,158.0,0.0,1.0,0.0,0.0,2024-06-28 12:15:00,1,29.0,M,0,0.11751898651578568
CUST1415,1,178,178.0,1.0,0.0,0.0,1.0,2024-05-26 12:11:00,34,29.0,M,1,-1,1,1,KMeans,1,1,178,178.0,1.0,0.0,0.0,1.0,2024-05-26 12:11:00,34,29.0,M,0,0.0397992996271791
CUST1416,1,50,50.0,0.0,0.0,0.0,1.0,2024-06-07 13:09:00,22,24.0,M,1,1,1,1,KMeans,1,1,50,50.0,0.0,0.0,0.0,1.0,2024-06-07 13:09:00,22,24.0,M,0,0.07884369172259631
CUST1417,1,431,431.0,1.0,1.0,0.0,0.0,2024-05-18 08:54:00,42,37.0,M,3,-1,2,2,KMeans,3,1,431,431.0,1.0,1.0,0.0,0.0,2024-05-18 08:54:00,42,37.0,M,1,-0.04461194608933905
CUST1418,1,84,84.0,0.0,1.0,0.0,0.0,2024-05-27 10:03:00,33,30.0,M,2,0,2,0,KMeans,2,1,84,84.0,0.0,1.0,0.0,0.0,2024-05-27 10:03:00,33,30.0,M,0,0.14563440740621286
CUST1419,1,16,16.0,0.0,1.0,0.0,0.0,2024-06-27 16:29:00,2,32.0,M,2,0,2,0,KMeans,2,1,16,16.0,0.0,1.0,0.0,0.0,2024-06-27 16:29:00,2,32.0,M,0,0.058925423960196954
CUST1420,1,43,43.0,1.0,0.0,0.0,1.0,2024-03-24 13:39:00,97,36.0,M,1,-1,1,1,KMeans,1,1,43,43.0,1.0,0.0,0.0,1.0,2024-03-24 13:39:00,97,36.0,M,0,0.04090006512315103
CUST1421,1,315,315.0,0.0,1.0,0.0,0.0,2024-04-03 10:31:00,87,33.0,F,3,7,2,2,KMeans,3,1,315,315.0,0.0,1.0,0.0,0.0,2024-04-03 10:31:00,87,33.0,F,0,0.06837730442626666
CUST1422,1,310,310.0,0.0,0.0,0.0,1.0,2024-05-27 18:14:00,32,36.0,M,1,-1,1,1,KMeans,1,1,310,310.0,0.0,0.0,0.0,1.0,2024-05-27 18:14:00,32,36.0,M,1,-0.005837088814795277
CUST1423,1,210,210.0,0.0,1.0,0.0,0.0,2024-02-15 14:31:00,135,33.0,M,3,0,2,0,KMeans,3,1,210,210.0,0.0,1.0,0.0,0.0,2024-02-15 14:31:00,135,33.0,M,0,0.13165240875247952
CUST1424,1,178,178.0,0.0,1.0,0.0,0.0,2024-01-16 11:52:00,165,21.0,M,3,0,2,0,KMeans,3,1,178,178.0,0.0,1.0,0.0,0.0,2024-01-16 11:52:00,165,21.0,M,0,0.11372019612261086
CUST1425,1,240,240.0,0.0,0.0,0.0,1.0,2024-04-15 09:22:00,75,29.0,M,1,-1,1,1,KMeans,1,1,240,240.0,0.0,0.0,0.0,1.0,2024-04-15 09:22:00,75,29.0,M,0,0.06575607813788265
CUST1426,1,60,60.0,0.0,0.0,1.0,0.0,2024-06-06 12:29:00,23,20.0,F,0,2,0,3,KMeans,0,1,60,60.0,0.0,0.0,1.0,0.0,2024-06-06 12:29:00,23,20.0,F,0,0.06790190337484281
CUST1427,1,220,220.0,0.0,1.0,0.0,0.0,2024-01-19 09:10:00,162,31.0,F,3,0,2,0,KMeans,3,1,220,220.0,0.0,1.0,0.0,0.0,2024-01-19 09:10:00,162,31.0,F,0,0.11624604576451997
CUST1428,1,116,116.0,0.0,1.0,0.0,0.0,2024-04-02 19:37:00,87,26.0,F,2,0,2,0,KMeans,2,1,116,116.0,0.0,1.0,0.0,0.0,2024-04-02 19:37:00,87,26.0,F,0,0.16184119000693148
CUST1429,1,116,116.0,0.0,1.0,0.0,0.0,2024-06-28 19:05:00,0,39.0,F,2,0,2,0,KMeans,2,1,116,116.0,0.0,1.0,0.0,0.0,2024-06-28 19:05:00,0,39.0,F,0,0.11203137172765515
CUST1430,1,85,85.0,0.0,0.0,0.0,0.0,2024-05-14 20:05:00,45,18.0,F,2,-1,3,0,KMeans,2,1,85,85.0,0.0,0.0,0.0,0.0,2024-05-14 20:05:00,45,18.0,F,0,0.09623839702240178
CUST1431,1,158,158.0,0.0,1.0,0.0,0.0,2024-01-08 08:42:00,173,22.0,M,2,0,2,0,KMeans,2,1,158,158.0,0.0,1.0,0.0,0.0,2024-01-08 08:42:00,173,22.0,M,0,0.11241990954752035
CUST1432,1,272,272.0,1.0,1.0,0.0,0.0,2024-02-04 19:34:00,145,35.0,F,3,-1,2,4,KMeans,3,1,272,272.0,1.0,1.0,0.0,0.0,2024-02-04 19:34:00,145,35.0,F,0,0.04297220680935532
CUST1433,1,16,16.0,0.0,1.0,0.0,0.0,2024-04-03 14:16:00,87,32.0,F,2,0,2,0,KMeans,2,1,16,16.0,0.0,1.0,0.0,0.0,2024-04-03 14:16:00,87,32.0,F,0,0.09359937367821436
CUST1434,1,165,165.0,0.0,0.0,1.0,0.0,2024-04-30 16:00:00,60,29.0,F,0,2,0,3,KMeans,0,1,165,165.0,0.0,0.0,1.0,0.0,2024-04-30 16:00:00,60,29.0,F,0,0.12051628658040925
CUST1435,1,163,163.0,0.0,1.0,0.0,0.0,2024-01-02 16:23:00,179,37.0,M,2,0,2,0,KMeans,2,1,163,163.0,0.0,1.0,0.0,0.0,2024-01-02 16:23:00,179,37.0,M,0,0.10510197901972346
CUST1436,1,391,391.0,1.0,1.0,0.0,0.0,2024-01-21 14:40:00,160,25.0,F,3,-1,2,2,KMeans,3,1,391,391.0,1.0,1.0,0.0,0.0,2024-01-21 14:40:00,160,25.0,F,1,-0.025135221486952797
CUST1437,1,170,170.0,0.0,0.0,1.0,0.0,2024-06-07 15:17:00,22,21.0,F,0,2,0,3,KMeans,0,1,170,170.0,0.0,0.0,1.0,0.0,2024-06-07 15:17:00,22,21.0,F,0,0.07952314397776805
CUST1438,1,155,155.0,0.0,0.0,1.0,0.0,2024-03-13 12:08:00,108,23.0,M,0,2,0,3,KMeans,0,1,155,155.0,0.0,0.0,1.0,0.0,2024-03-13 12:08:00,108,23.0,M,0,0.11005167582078329
CUST1439,1,70,70.0,0.0,0.0,0.0,1.0,2024-04-05 15:44:00,85,43.0,F,1,1,1,1,KMeans,1,1,70,70.0,0.0,0.0,0.0,1.0,2024-04-05 15:44:00,85,43.0,F,0,0.0911954932045006
CUST1440,1,60,60.0,0.0,0.0,0.0,1.0,2024-02-16 11:57:00,134,35.0,F,1,1,1,1,KMeans,1,1,60,60.0,0.0,0.0,0.0,1.0,2024-02-16 11:57:00,134,35.0,F,0,0.09458120410322912
CUST1441,1,152,152.0,0.0,1.0,0.0,0.0,2024-03-04 19:02:00,116,42.0,F,2,0,2,0,KMeans,2,1,152,152.0,0.0,1.0,0.0,0.0,2024-03-04 19:02:00,116,42.0,F,0,0.1411704587121645
CUST1442,1,514,514.0,0.0,1.0,0.0,0.0,2024-05-20 16:07:00,40,23.0,M,3,-1,2,2,KMeans,3,1,514,514.0,0.0,1.0,0.0,0.0,2024-05-20 16:07:00,40,23.0,M,1,-0.06027848613872211
CUST1443,1,146,146.0,1.0,0.0,0.0,1.0,2024-03-24 08:10:00,97,25.0,F,1,-1,1,1,KMeans,1,1,146,146.0,1.0,0.0,0.0,1.0,2024-03-24 08:10:00,97,25.0,F,0,0.050734450341419324
CUST1444,1,315,315.0,0.0,1.0,0.0,0.0,2024-04-05 20:05:00,84,40.0,M,3,7,2,2,KMeans,3,1,315,315.0,0.0,1.0,0.0,0.0,2024-04-05 20:05:00,84,40.0,M,0,0.04904758852187918
CUST1445,1,21,21.0,0.0,1.0,0.0,0.0,2024-06-14 10:44:00,15,19.0,F,2,0,2,0,KMeans,2,1,21,21.0,0.0,1.0,0.0,0.0,2024-06-14 10:44:00,15,19.0,F,0,0.06150975352749044
CUST1446,1,150,150.0,0.0,0.0,0.0,0.0,2024-04-22 19:12:00,67,35.0,F,2,3,3,0,KMeans,2,1,150,150.0,0.0,0.0,0.0,0.0,2024-04-22 19:12:00,67,35.0,F,0,0.13534154116869068
